year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,delay_rate,avg_airline_delay_rate,avg_airport_delay_rate
2020,12,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",276.0,30.0,12.93,0.0,16.24,0.0,1.0,0.0,955.0,541.0,0.0,384.0,0.0,0.10869565217391304,0.1314061976704532,0.1928488955997182
2020,12,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",734.0,147.0,42.94,2.5,85.38,16.18,8.0,1.0,6314.0,2687.0,375.0,2465.0,787.0,0.20027247956403268,0.1314061976704532,0.17179699254311034
2020,12,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",141.0,13.0,8.84,0.0,2.74,1.41,1.0,0.0,512.0,368.0,0.0,100.0,44.0,0.09219858156028368,0.1314061976704532,0.1619557972510238
2020,12,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",188.0,14.0,8.71,0.0,4.07,0.22,0.0,0.0,451.0,290.0,0.0,94.0,7.0,0.07446808510638298,0.1314061976704532,0.1537532522088211
2020,12,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",25.0,5.0,1.66,0.0,3.34,0.0,2.0,0.0,172.0,58.0,0.0,114.0,0.0,0.2,0.1314061976704532,0.1609073389929215
2020,12,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",29.0,1.0,0.98,0.0,0.02,0.0,0.0,1.0,50.0,49.0,0.0,1.0,0.0,0.034482758620689655,0.1314061976704532,0.17166054920374915
2020,12,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",330.0,28.0,9.52,0.0,14.29,4.18,1.0,1.0,889.0,408.0,0.0,362.0,119.0,0.08484848484848485,0.1314061976704532,0.16556341861194873
2020,12,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",171.0,15.0,6.99,0.0,7.55,0.45,0.0,0.0,536.0,344.0,0.0,178.0,14.0,0.08771929824561403,0.1314061976704532,0.17200000639733487
2020,12,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",82.0,11.0,3.6,0.0,5.67,1.73,0.0,0.0,437.0,268.0,0.0,122.0,47.0,0.13414634146341464,0.1314061976704532,0.14929491485354968
2020,12,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",31.0,3.0,1.35,0.0,1.01,0.64,0.0,0.0,85.0,37.0,0.0,25.0,23.0,0.0967741935483871,0.1314061976704532,0.15375983692312917
2020,12,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",631.0,101.0,31.72,0.82,54.87,13.59,8.0,0.0,4967.0,2079.0,34.0,1838.0,1016.0,0.1600633914421553,0.1314061976704532,0.1915578760805447
2020,12,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",516.0,71.0,18.97,1.64,47.27,3.13,5.0,0.0,2689.0,1009.0,148.0,1440.0,92.0,0.1375968992248062,0.1314061976704532,0.15908730228400716
2020,12,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",166.0,36.0,8.47,0.0,23.06,4.47,0.0,0.0,1359.0,624.0,0.0,578.0,157.0,0.21686746987951808,0.1314061976704532,0.1615675317010279
2020,12,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",171.0,12.0,8.31,0.0,2.69,1.0,2.0,0.0,632.0,539.0,0.0,68.0,25.0,0.07017543859649122,0.1314061976704532,0.1866824821572204
2020,12,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",59.0,3.0,1.84,0.0,0.52,0.64,0.0,0.0,154.0,120.0,0.0,20.0,14.0,0.05084745762711865,0.1314061976704532,0.16277106327626428
2020,12,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1669.0,155.0,54.1,5.43,79.12,16.35,27.0,2.0,10126.0,5677.0,600.0,2768.0,1081.0,0.09286998202516476,0.1314061976704532,0.1738567997507445
2020,12,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",533.0,82.0,25.15,2.42,47.77,6.66,9.0,0.0,3801.0,1710.0,332.0,1352.0,407.0,0.15384615384615385,0.1314061976704532,0.22203144855569834
2020,12,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.03333333333333333,0.1314061976704532,0.1335154912412613
2020,12,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",205.0,17.0,8.74,1.5,6.32,0.44,7.0,0.0,737.0,396.0,149.0,184.0,8.0,0.08292682926829269,0.1314061976704532,0.17661995863442573
2020,12,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3649.0,497.0,147.03,5.42,252.35,92.21,38.0,0.0,26723.0,10940.0,995.0,7448.0,7340.0,0.13620169909564264,0.1314061976704532,0.1550588195869141
2020,12,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",290.0,57.0,26.94,1.8,22.83,5.43,3.0,1.0,2829.0,1933.0,99.0,590.0,207.0,0.19655172413793104,0.1314061976704532,0.15464783844045848
2020,12,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",188.0,44.0,18.38,0.0,23.94,1.68,3.0,1.0,1812.0,1022.0,0.0,677.0,113.0,0.23404255319148937,0.1314061976704532,0.1455140626518881
2020,12,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",185.0,21.0,8.66,1.57,9.21,1.56,3.0,0.0,853.0,421.0,81.0,267.0,84.0,0.11351351351351352,0.1314061976704532,0.17234794555180616
2020,12,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",233.0,35.0,15.23,0.0,14.99,4.78,1.0,0.0,1563.0,856.0,0.0,445.0,262.0,0.15021459227467812,0.1314061976704532,0.1610137286438337
2020,12,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",115.0,13.0,4.78,0.99,7.24,0.0,1.0,0.0,814.0,282.0,262.0,270.0,0.0,0.11304347826086956,0.1314061976704532,0.13612598726505187
2020,12,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,0.0,0.0,0.0,0.1,0.1314061976704532,0.150563236047107
2020,12,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314061976704532,0.16124932167689116
2020,12,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",31.0,3.0,2.77,0.0,0.23,0.0,0.0,0.0,178.0,162.0,0.0,16.0,0.0,0.0967741935483871,0.1314061976704532,0.1604291735695854
2020,12,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",977.0,166.0,60.11,2.67,81.89,21.33,18.0,1.0,7251.0,2942.0,280.0,2936.0,1093.0,0.1699078812691914,0.1314061976704532,0.16257263117384377
2020,12,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314061976704532,0.12429337580452705
2020,12,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",80.0,12.0,1.34,0.33,9.31,1.02,2.0,0.0,442.0,99.0,30.0,244.0,69.0,0.15,0.1314061976704532,0.161031441963487
2020,12,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",121.0,5.0,2.95,0.0,2.05,0.0,0.0,0.0,155.0,118.0,0.0,37.0,0.0,0.04132231404958678,0.1314061976704532,0.1297397405450643
2020,12,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",3.0,1.0,0.06,0.0,0.94,0.0,0.0,0.0,17.0,1.0,0.0,16.0,0.0,0.3333333333333333,0.15868372454174293,0.18738014442542372
2020,12,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.21383366935791753
2020,12,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",215.0,10.0,3.89,0.0,5.14,0.97,1.0,0.0,410.0,170.0,0.0,178.0,62.0,0.046511627906976744,0.15868372454174293,0.15540547753183928
2020,12,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",52.0,4.0,2.6,0.0,0.4,1.0,0.0,0.0,157.0,85.0,0.0,17.0,55.0,0.07692307692307693,0.15868372454174293,0.16311927820600808
2020,12,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.19665312699302678
2020,12,F9,Frontier Airlines Inc.,BIL,"Billings, MT: Billings Logan International",8.0,1.0,0.02,0.0,0.58,0.4,0.0,0.0,48.0,1.0,0.0,28.0,19.0,0.125,0.15868372454174293,0.12574348101627308
2020,12,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.1551677094625026
2020,12,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.1652620356512985
2020,12,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",49.0,3.0,0.43,0.74,1.77,0.06,0.0,0.0,125.0,21.0,45.0,56.0,3.0,0.061224489795918366,0.15868372454174293,0.17839237404759772
2020,12,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",21.0,3.0,0.19,0.0,2.81,0.0,0.0,0.0,120.0,5.0,0.0,115.0,0.0,0.14285714285714285,0.15868372454174293,0.21796759590597953
2020,12,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,1.0,0.15868372454174293,0.2759990450586298
2020,12,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",39.0,4.0,2.0,0.57,0.88,0.55,0.0,0.0,330.0,125.0,59.0,90.0,56.0,0.10256410256410256,0.15868372454174293,0.20232630576830116
2020,12,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",24.0,4.0,2.39,0.0,0.72,0.89,0.0,0.0,157.0,96.0,0.0,33.0,28.0,0.16666666666666666,0.15868372454174293,0.17303791597093585
2020,12,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",9.0,2.0,0.0,0.0,0.69,1.31,0.0,0.0,111.0,0.0,0.0,11.0,100.0,0.2222222222222222,0.15868372454174293,0.15142768024917347
2020,12,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",11.0,1.0,0.81,0.0,0.19,0.0,0.0,0.0,37.0,30.0,0.0,7.0,0.0,0.09090909090909091,0.15868372454174293,0.17018936943489432
2020,12,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",14.0,2.0,1.41,0.0,0.59,0.0,0.0,0.0,87.0,66.0,0.0,21.0,0.0,0.14285714285714285,0.15868372454174293,0.15734134952387885
2020,12,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",258.0,35.0,6.7,0.0,21.48,6.82,0.0,0.0,1468.0,272.0,0.0,903.0,293.0,0.13565891472868216,0.15868372454174293,0.1642005788259354
2020,12,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",44.0,3.0,2.45,0.0,0.55,0.0,0.0,0.0,105.0,93.0,0.0,12.0,0.0,0.06818181818181818,0.15868372454174293,0.17952549900488804
2020,12,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",14.0,2.0,0.97,0.0,1.03,0.0,0.0,0.0,99.0,34.0,0.0,65.0,0.0,0.14285714285714285,0.15868372454174293,0.18365918061755745
2020,12,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",50.0,1.0,0.03,0.0,0.97,0.0,0.0,0.0,77.0,2.0,0.0,75.0,0.0,0.02,0.15868372454174293,0.1935147483133574
2020,12,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",131.0,7.0,3.11,0.0,2.88,1.01,0.0,0.0,417.0,292.0,0.0,51.0,74.0,0.05343511450381679,0.15868372454174293,0.1613117603306655
2020,12,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",64.0,8.0,2.04,0.0,4.43,1.53,0.0,0.0,190.0,49.0,0.0,81.0,60.0,0.125,0.15868372454174293,0.1500136220875797
2020,12,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1549.0,193.0,39.8,3.19,109.84,40.16,4.0,0.0,9752.0,2645.0,354.0,4816.0,1937.0,0.12459651387992253,0.15868372454174293,0.2168574143165505
2020,12,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93.0,22.0,6.48,0.0,9.86,5.66,0.0,0.0,1085.0,560.0,0.0,330.0,195.0,0.23655913978494625,0.15868372454174293,0.20354570629050744
2020,12,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",11.0,3.0,0.98,0.0,1.68,0.34,0.0,0.0,80.0,19.0,0.0,49.0,12.0,0.2727272727272727,0.15868372454174293,0.16908063686105282
2020,12,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",48.0,2.0,1.0,0.0,0.12,0.88,0.0,0.0,128.0,24.0,0.0,12.0,92.0,0.041666666666666664,0.15868372454174293,0.14972160837612553
2020,12,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",8.0,2.0,0.06,0.0,1.66,0.28,0.0,0.0,70.0,3.0,0.0,52.0,15.0,0.25,0.15868372454174293,0.16573415428737762
2020,12,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",70.0,5.0,1.8,0.0,3.2,0.0,3.0,0.0,234.0,146.0,0.0,88.0,0.0,0.07142857142857142,0.15868372454174293,0.2292355953671884
2020,12,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",9.0,1.0,0.81,0.0,0.19,0.0,0.0,0.0,26.0,21.0,0.0,5.0,0.0,0.1111111111111111,0.15868372454174293,0.1488552993495999
2020,12,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",15.0,2.0,0.32,0.0,1.68,0.0,0.0,0.0,45.0,6.0,0.0,39.0,0.0,0.13333333333333333,0.15868372454174293,0.14722515463190453
2020,12,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.15751354517819774
2020,12,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",5.0,2.0,1.04,0.0,0.18,0.78,0.0,0.0,92.0,27.0,0.0,12.0,53.0,0.4,0.15868372454174293,0.17937643304876583
2020,12,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.13268794029423978
2020,12,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.047619047619047616,0.15868372454174293,0.18231934699721256
2020,12,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.25,0.15868372454174293,0.15395429290877186
2020,12,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.21394880874662645
2020,12,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.16382400527971425
2020,12,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",97.0,23.0,6.62,0.38,13.26,2.74,0.0,0.0,900.0,232.0,45.0,360.0,263.0,0.23711340206185566,0.15868372454174293,0.17705606157200382
2020,12,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",32.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0625,0.15868372454174293,0.1645787097956358
2020,12,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",101.0,9.0,2.43,0.0,2.89,3.68,3.0,0.0,499.0,101.0,0.0,106.0,292.0,0.0891089108910891,0.15868372454174293,0.20718051336135204
2020,12,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.16695732807447197
2020,12,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",672.0,47.0,13.87,0.92,19.19,13.02,1.0,0.0,2558.0,1041.0,186.0,604.0,727.0,0.06994047619047619,0.15868372454174293,0.15828695011899854
2020,12,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",133.0,12.0,5.43,0.27,4.77,1.54,0.0,0.0,585.0,331.0,13.0,142.0,99.0,0.09022556390977443,0.15868372454174293,0.17809024732003087
2020,12,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",55.0,2.0,1.78,0.0,0.06,0.16,1.0,0.0,180.0,170.0,0.0,5.0,5.0,0.03636363636363636,0.15868372454174293,0.21552515579812326
2020,12,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",12.0,1.0,0.0,0.0,0.33,0.67,0.0,0.0,33.0,0.0,0.0,11.0,22.0,0.08333333333333333,0.15868372454174293,0.11766996349083104
2020,12,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",15.0,1.0,0.0,0.68,0.32,0.0,0.0,0.0,59.0,0.0,40.0,19.0,0.0,0.06666666666666667,0.15868372454174293,0.16671452040581536
2020,12,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",911.0,126.0,33.9,3.09,61.14,27.88,6.0,0.0,7868.0,3035.0,189.0,2927.0,1717.0,0.13830954994511527,0.15868372454174293,0.1540108082340553
2020,12,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.16433010783743573
2020,12,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",19.0,2.0,1.88,0.0,0.13,0.0,0.0,0.0,66.0,61.0,0.0,5.0,0.0,0.10526315789473684,0.15868372454174293,0.16371179222689813
2020,12,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",139.0,17.0,2.61,0.29,10.65,3.45,3.0,0.0,1087.0,180.0,16.0,604.0,287.0,0.1223021582733813,0.15868372454174293,0.20178484970889712
2020,12,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",49.0,2.0,0.06,0.0,1.0,0.94,0.0,0.0,48.0,2.0,0.0,17.0,29.0,0.04081632653061224,0.15868372454174293,0.14896005597785822
2020,12,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",12.0,1.0,0.6,0.0,0.27,0.13,0.0,0.0,15.0,9.0,0.0,4.0,2.0,0.08333333333333333,0.15868372454174293,0.1975985996129675
2020,12,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",39.0,6.0,2.33,0.46,2.02,1.18,1.0,0.0,216.0,88.0,18.0,56.0,54.0,0.15384615384615385,0.15868372454174293,0.15830808344073782
2020,12,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",24.0,6.0,1.79,0.0,3.21,1.0,0.0,0.0,190.0,93.0,0.0,79.0,18.0,0.25,0.15868372454174293,0.1891047620554285
2020,12,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.14622172676847878
2020,12,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.14545039380661778
2020,12,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",35.0,2.0,0.94,0.32,0.68,0.06,0.0,0.0,51.0,16.0,11.0,23.0,1.0,0.05714285714285714,0.15868372454174293,0.14321306592942498
2020,12,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.15255909258464265
2020,12,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",103.0,9.0,1.26,0.0,5.86,1.88,2.0,0.0,590.0,165.0,0.0,202.0,223.0,0.08737864077669903,0.15868372454174293,0.16651638112408995
2020,12,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",19.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,116.0,19.0,0.0,70.0,27.0,0.21052631578947367,0.15868372454174293,0.1620720250210505
2020,12,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",47.0,8.0,1.0,0.6,5.4,1.0,2.0,0.0,464.0,55.0,24.0,358.0,27.0,0.1702127659574468,0.15868372454174293,0.20092465269873963
2020,12,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",51.0,2.0,0.31,0.0,1.69,0.0,0.0,0.0,46.0,5.0,0.0,41.0,0.0,0.0392156862745098,0.15868372454174293,0.1645495868664992
2020,12,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",294.0,31.0,8.5,0.0,10.38,12.11,2.0,0.0,1440.0,394.0,0.0,364.0,682.0,0.1054421768707483,0.15868372454174293,0.1928488955997182
2020,12,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",236.0,28.0,10.26,1.24,12.46,4.04,0.0,0.0,1431.0,495.0,22.0,414.0,500.0,0.11864406779661017,0.15868372454174293,0.17179699254311034
2020,12,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.1619557972510238
2020,12,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",23.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.13043478260869565,0.15868372454174293,0.1537532522088211
2020,12,F9,Frontier Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",4.0,1.0,0.34,0.0,0.61,0.05,0.0,0.0,76.0,26.0,0.0,46.0,4.0,0.25,0.15868372454174293,0.1609073389929215
2020,12,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",21.0,1.0,0.0,0.0,0.7,0.3,1.0,0.0,27.0,0.0,0.0,19.0,8.0,0.047619047619047616,0.15868372454174293,0.15762748975572194
2020,12,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",19.0,3.0,1.73,0.0,1.27,0.0,0.0,0.0,71.0,35.0,0.0,36.0,0.0,0.15789473684210525,0.15868372454174293,0.17166054920374915
2020,12,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",60.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,107.0,64.0,0.0,43.0,0.0,0.05,0.15868372454174293,0.16556341861194873
2020,12,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.14929491485354968
2020,12,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",171.0,18.0,3.45,0.06,10.7,3.79,1.0,0.0,817.0,107.0,8.0,438.0,264.0,0.10526315789473684,0.15868372454174293,0.1915578760805447
2020,12,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",107.0,3.0,0.5,0.18,1.82,0.5,0.0,0.0,137.0,23.0,7.0,77.0,30.0,0.028037383177570093,0.15868372454174293,0.15908730228400716
2020,12,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.046511627906976744,0.15868372454174293,0.1615675317010279
2020,12,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,0.3333333333333333,0.15868372454174293,0.1866824821572204
2020,12,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.125,0.15868372454174293,0.16277106327626428
2020,12,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",45.0,5.0,1.58,0.0,3.38,0.04,0.0,0.0,133.0,30.0,0.0,102.0,1.0,0.1111111111111111,0.15868372454174293,0.1738567997507445
2020,12,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",72.0,3.0,1.92,0.0,1.06,0.03,0.0,0.0,181.0,147.0,0.0,32.0,2.0,0.041666666666666664,0.15868372454174293,0.22203144855569834
2020,12,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868372454174293,0.1335154912412613
2020,12,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",139.0,15.0,5.22,0.0,8.0,1.78,1.0,0.0,843.0,264.0,0.0,439.0,140.0,0.1079136690647482,0.15868372454174293,0.17661995863442573
